87654321	1947	5	09	1.6318	A
87654321	1947	5	10	1.1862	A
87654321	1947	5	11	1.1422	A
87654321	1947	5	12	0.94391	A
87654321	1947	5	13	0.85604	A
87654321	1947	5	14	0.79077	A
87654321	1947	5	15	0.73429	A
87654321	1947	5	16	0.6778	A
87654321	1947	5	17	0.64015	A
87654321	1947	5	18	0.62132	A
87654321	1947	5	19	0.58367	A
87654321	1947	5	20	0.56484	A
87654321	1947	5	21	0.52718	A
87654321	1947	5	22	0.50835	A
87654321	1947	5	23	0.48953	A
87654321	1947	5	24	0.47446	A
87654321	1947	5	25	0.45187	A
87654321	1947	5	26	0.44183	A
87654321	1947	5	27	0.42049	A
87654321	1947	5	28	0.40668	A
87654321	1947	5	29	0.7255	A
87654321	1947	5	30	1.1824	A
87654321	1947	5	31	1.318	A
87654321	1947	6	01	2.0711	A
87654321	1947	6	02	1.3682	A
87654321	1947	6	03	3.1631	A
87654321	1947	6	04	1.9079	A
87654321	1947	6	05	1.4686	A
87654321	1947	6	06	1.2803	A
87654321	1947	6	07	1.1196	A
87654321	1947	6	08	0.69663	A
87654321	1947	6	09	0.60249	A
87654321	1947	6	10	0.75312	A
87654321	1947	6	11	0.8347	A
87654321	1947	6	12	1.2263	A
87654321	1947	6	13	1.9079	A
87654321	1947	6	14	2.8995	A
87654321	1947	6	15	2.8242	A
87654321	1947	6	16	2.7614	A
87654321	1947	6	17	2.0083	A
87654321	1947	6	18	1.1422	A
87654321	1947	6	19	0.77194	A
87654321	1947	6	20	0.64015	A
87654321	1947	6	21	0.58367	A
87654321	1947	6	22	0.64015	A
87654321	1947	6	23	0.60249	A
87654321	1947	6	24	0.77194	A
87654321	1947	6	25	0.9665	A
87654321	1947	6	26	1.3933	A
87654321	1947	6	27	1.0104	A
87654321	1947	6	28	0.81336	A
87654321	1947	6	29	0.62132	A
87654321	1947	6	30	0.50835	A
87654321	1947	7	01	0.46693	A
87654321	1947	7	02	0.50835	A
87654321	1947	7	03	0.48953	A
87654321	1947	7	04	0.48953	A
87654321	1947	7	05	0.62132	A
87654321	1947	7	06	0.54601	A
87654321	1947	7	07	0.47446	A
87654321	1947	7	08	0.41296	A
87654321	1947	7	09	0.37656	A
87654321	1947	7	10	0.34643	A
87654321	1947	7	11	0.32509	A
87654321	1947	7	12	0.32509	A
87654321	1947	7	13	0.35396	A
87654321	1947	7	14	0.92257	A
87654321	1947	7	15	0.92257	A
87654321	1947	7	16	0.73429	A
87654321	1947	7	17	0.9665	A
87654321	1947	7	18	2.2593	A
87654321	1947	7	19	1.9455	A
87654321	1947	7	20	1.5188	A
87654321	1947	7	21	1.1196	A
87654321	1947	7	22	0.65898	A
87654321	1947	7	23	0.52718	A
87654321	1947	7	24	0.54601	A
87654321	1947	7	25	0.9665	A
87654321	1947	7	26	6.2006	A
87654321	1947	7	27	6.2383	A
87654321	1947	7	28	5.322	A
87654321	1947	7	29	4.6191	A
87654321	1947	7	30	3.1254	A
87654321	1947	7	31	2.4476	A
87654321	1947	8	01	1.82	A
87654321	1947	8	02	1.6318	A
87654321	1947	8	03	2.8995	A
87654321	1947	8	04	1.7573	A
87654321	1947	8	05	1.1648	A
87654321	1947	8	06	0.8347	A
87654321	1947	8	07	0.71546	A
87654321	1947	8	08	0.60249	A
87654321	1947	8	09	0.87863	A
87654321	1947	8	10	0.71546	A
87654321	1947	8	11	0.56484	A
87654321	1947	8	12	0.47823	A
87654321	1947	8	13	0.45563	A
87654321	1947	8	14	0.73429	A
87654321	1947	8	15	1.1862	A
87654321	1947	8	16	1.8828	A
87654321	1947	8	17	2.4476	A
87654321	1947	8	18	2.6359	A
87654321	1947	8	19	1.4937	A
87654321	1947	8	20	1.8828	A
87654321	1947	8	21	1.7573	A
87654321	1947	8	22	1.569	A
87654321	1947	8	23	1.2928	A
87654321	1947	8	24	0.9665	A
87654321	1947	8	25	0.69663	A
87654321	1947	8	26	0.58367	A
87654321	1947	8	27	0.50835	A
87654321	1947	8	28	0.4594	A
87654321	1947	8	29	0.42049	A
87654321	1947	8	30	0.39664	A
87654321	1947	8	31	0.787	A
87654321	1947	9	01	0.8347	A
87654321	1947	9	02	0.6778	A
87654321	1947	9	03	0.48953	A
87654321	1947	9	04	0.38911	A
87654321	1947	9	05	0.56609	A
87654321	1947	9	06	4.2174	A
87654321	1947	9	07	3.6652	A
87654321	1947	9	08	3.4267	A
87654321	1947	9	09	2.6359	A
87654321	1947	9	10	1.6945	A
87654321	1947	9	11	1.3682	A
87654321	1947	9	12	1.2928	A
87654321	1947	9	13	1.1196	A
87654321	1947	9	14	0.82717	A
87654321	1947	9	15	2.0334	A
87654321	1947	9	16	1.1196	A
87654321	1947	9	17	0.71546	A
87654321	1947	9	18	0.56484	A
87654321	1947	9	19	0.52718	A
87654321	1947	9	20	0.56484	A
87654321	1947	9	21	0.56484	A
87654321	1947	9	22	0.50835	A
87654321	1947	9	23	0.48953	A
87654321	1947	9	24	0.46693	A
87654321	1947	9	25	0.40668	A
87654321	1947	9	26	0.37279	A
87654321	1947	9	27	0.3502	A
87654321	1947	9	28	0.33388	A
87654321	1947	9	29	0.32133	A
87654321	1947	9	30	0.31631	A
87654321	1947	10	01	0.30125	A
87654321	1947	10	02	0.28995	A
87654321	1947	10	03	0.24476	A
87654321	1947	10	04	0.21338	A
87654321	1947	10	05	0.1933	A
87654321	1947	10	06	0.18326	A
87654321	1947	10	07	0.17447	A
87654321	1947	10	08	0.17196	A
87654321	1947	10	09	0.16694	A
87654321	1947	10	10	0.16443	A
87654321	1947	10	11	0.16192	A
87654321	1947	10	12	1.2677	A
87654321	1947	10	13	2.3849	A
87654321	1947	10	14	1.4309	A
87654321	1947	10	15	0.87361	A
87654321	1947	10	16	0.56986	A
87654321	1947	10	17	0.39288	A
87654321	1947	10	18	0.3138	A
87654321	1947	10	19	0.26987	A
87654321	1947	10	20	0.25104	A
87654321	1947	10	21	0.23472	A
87654321	1947	10	22	0.22342	A
87654321	1947	10	23	0.21338	A
87654321	1947	10	24	0.20836	A
87654321	1947	10	25	0.20083	A
87654321	1947	10	26	0.19832	A
87654321	1947	10	27	0.1933	A
87654321	1947	10	28	0.19079	A
87654321	1947	10	29	0.19079	A
87654321	1947	10	30	0.18577	A
87654321	1947	10	31	0.18577	A
87654321	1947	11	01	0.18075	A
87654321	1947	11	02	0.18577	A
87654321	1947	11	03	0.19079	A
87654321	1947	11	04	0.19581	A
87654321	1947	11	05	0.20585	A
87654321	1947	11	06	0.21338	A
87654321	1947	11	07	0.46191	A
87654321	1947	11	08	0.66148	A
87654321	1947	11	09	0.53346	A
87654321	1947	11	10	0.49706	A
87654321	1947	11	11	0.68031	A
87654321	1947	11	12	0.55103	A
87654321	1947	11	13	0.44057	A
87654321	1947	11	14	0.36024	A
87654321	1947	11	15	0.32008	A
87654321	1947	11	16	0.29622	A
87654321	1947	11	17	0.43932	A
87654321	1947	11	18	2.4602	A
87654321	1947	11	19	2.6861	A
87654321	1947	11	20	7.3554	A
87654321	1947	11	21	7.4809	A
87654321	1947	11	22	6.1504	A
